STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF,SND,FT,FB,FTI,ITH,PGT,TSHDSBRSGF,SD3,RHX,RHN,RVG,WTE
10502,1944-8-27,0,,32.22222222,21.66666667,26.66666667,0,,44,8,27,0,,,90,71,80,0,,,,,,,,,,,,
10502,1944-8-28,1.778,,32.22222222,22.77777778,27.77777778,0,1,44,8,28,0.07,,,90,73,82,0,,,,,,,1,,,,,
10502,1944-8-29,0.762,,31.66666667,22.22222222,26.66666667,0,1,44,8,29,0.03,,,89,72,80,0,,,,,,,1,,,,,
10502,1944-8-30,38.862,,31.11111111,22.22222222,26.66666667,0,1,44,8,30,1.53,,,88,72,80,0,,,,,,,1,,,,,
10502,1944-8-31,0.508,,31.66666667,21.11111111,26.66666667,0,1,44,8,31,0.02,,,89,70,80,0,,,,,,,1,,,,,
10502,1944-9-1,0,,31.66666667,21.66666667,26.66666667,0,,44,9,1,0,,,89,71,80,0,,,,,,,,,,,,
10502,1944-9-2,0,,34.44444444,20.55555556,27.77777778,0,,44,9,2,0,,,94,69,82,0,,,,,,,,,,,,
10502,1944-9-3,8.382,,32.22222222,21.11111111,26.66666667,0,1,44,9,3,0.33,,,90,70,80,0,,,,,,,1,,,,,
10502,1944-9-4,3.81,,33.33333333,22.22222222,27.77777778,0,1,44,9,4,0.15,,,92,72,82,0,,,,,,,1,,,,,
10502,1944-9-5,6.096,,32.22222222,21.11111111,26.66666667,0,1,44,9,5,0.24,,,90,70,80,0,,,,,,,1,,,,,
10502,1944-9-6,3.302,,31.11111111,22.22222222,26.66666667,0,1,44,9,6,0.13,,,88,72,80,0,,,,,,,1,,,,,
10502,1944-9-7,4.318,,33.88888889,21.11111111,27.77777778,0,1,44,9,7,0.17,,,93,70,82,0,,,,,,,1,,,,,
10502,1944-9-8,T,,33.33333333,20.55555556,26.66666667,0,1,44,9,8,T,,,92,69,80,0,,,,,,,1,,,,,
10502,1944-9-9,0,,33.33333333,22.77777778,27.77777778,0,,44,9,9,0,,,92,73,82,0,,,,,,,,,,,,
10502,1944-9-10,T,,31.11111111,22.22222222,26.66666667,0,1,44,9,10,T,,,88,72,80,0,,,,,,,1,,,,,
10502,1944-9-11,28.448,,32.77777778,21.11111111,26.66666667,0,1,44,9,11,1.12,,,91,70,80,0,,,,,,,1,,,,,
10502,1944-9-12,7.874,,31.11111111,22.22222222,26.66666667,0,1,44,9,12,0.31,,,88,72,80,0,,,,,,,1,,,,,
10502,1944-9-13,2.54,,30.55555556,21.11111111,25.55555556,0,1,44,9,13,0.1,,,87,70,78,0,,,,,,,1,,,,,
10502,1944-9-14,3.302,,31.11111111,22.22222222,26.66666667,0,1,44,9,14,0.13,,,88,72,80,0,,,,,,,1,,,,,
10502,1944-9-15,T,,31.66666667,21.11111111,25.55555556,0,1,44,9,15,T,,,89,70,78,0,,,,,,,1,,,,,
10502,1944-9-16,T,,31.66666667,22.22222222,26.66666667,0,1,44,9,16,T,,,89,72,80,0,,,,,,,1,,,,,
10502,1944-9-17,18.034,,32.77777778,22.22222222,27.77777778,0,1,44,9,17,0.71,,,91,72,82,0,,,,,,,1,,,,,
10502,1944-9-18,0,,32.22222222,21.66666667,26.66666667,0,,44,9,18,0,,,90,71,80,0,,,,,,,,,,,,
10502,1944-9-19,0.508,,32.22222222,22.22222222,27.22222222,0,1,44,9,19,0.02,,,90,72,81,0,,,,,,,1,,,,,
10502,1944-9-20,0,,33.33333333,22.22222222,27.77777778,0,,44,9,20,0,,,92,72,82,0,,,,,,,,,,,,
10502,1944-9-21,0,,31.66666667,22.22222222,26.66666667,0,,44,9,21,0,,,89,72,80,0,,,,,,,,,,,,
10502,1944-9-22,0.762,,31.11111111,22.77777778,26.66666667,0,1,44,9,22,0.03,,,88,73,80,0,,,,,,,1,,,,,
10502,1944-9-23,T,,31.11111111,22.77777778,26.66666667,0,1,44,9,23,T,,,88,73,80,0,,,,,,,1,,,,,
10502,1944-9-24,T,,32.22222222,21.66666667,26.66666667,0,1,44,9,24,T,,,90,71,80,0,,,,,,,1,,,,,
10502,1944-9-25,T,,33.88888889,20.55555556,27.22222222,0,1,44,9,25,T,,,93,69,81,0,,,,,,,1,,,,,
10502,1944-9-26,20.32,,33.88888889,21.11111111,27.77777778,0,1,44,9,26,0.8,,,93,70,82,0,,,,,,,1,,,,,
10502,1944-9-27,6.604,,31.11111111,22.22222222,26.66666667,0,1,44,9,27,0.26,,,88,72,80,0,,,,,,,1,,,,,
10502,1944-9-28,0,,34.44444444,22.22222222,28.33333333,0,,44,9,28,0,,,94,72,83,0,,,,,,,,,,,,
10502,1944-9-29,0,,33.33333333,21.66666667,27.77777778,0,,44,9,29,0,,,92,71,82,0,,,,,,,,,,,,
10502,1944-9-30,0,,32.22222222,22.77777778,27.77777778,0,,44,9,30,0,,,90,73,82,0,,,,,,,,,,,,
10502,1944-10-1,0,,33.33333333,23.33333333,28.33333333,0,,44,10,1,0,,,92,74,83,0,,,,,,,,,,,,
10502,1944-10-2,0,,33.88888889,23.33333333,28.88888889,0,,44,10,2,0,,,93,74,84,0,,,,,,,,,,,,
10502,1944-10-3,0,,32.77777778,22.22222222,27.77777778,0,,44,10,3,0,,,91,72,82,0,,,,,,,,,,,,
10502,1944-10-4,0,,33.33333333,22.22222222,27.77777778,0,,44,10,4,0,,,92,72,82,0,,,,,,,,,,,,
10502,1944-10-5,0,,33.33333333,22.22222222,27.77777778,0,,44,10,5,0,,,92,72,82,0,,,,,,,,,,,,
10502,1944-10-6,6.858,,31.11111111,22.22222222,26.66666667,0,1,44,10,6,0.27,,,88,72,80,0,,,,,,,1,,,,,
10502,1944-10-7,0,,32.22222222,21.11111111,26.66666667,0,,44,10,7,0,,,90,70,80,0,,,,,,,,,,,,
10502,1944-10-8,0,,32.22222222,22.77777778,27.77777778,0,,44,10,8,0,,,90,73,82,0,,,,,,,,,,,,
10502,1944-10-9,0,,32.22222222,22.22222222,27.22222222,0,,44,10,9,0,,,90,72,81,0,,,,,,,,,,,,
10502,1944-10-10,0,,33.33333333,21.66666667,27.77777778,0,,44,10,10,0,,,92,71,82,0,,,,,,,,,,,,
10502,1944-10-11,0,,33.33333333,20.55555556,26.66666667,0,,44,10,11,0,,,92,69,80,0,,,,,,,,,,,,
10502,1944-10-12,0.762,,33.88888889,21.11111111,27.77777778,0,1,44,10,12,0.03,,,93,70,82,0,,,,,,,1,,,,,
10502,1944-10-13,2.794,,32.22222222,22.22222222,27.22222222,0,1,44,10,13,0.11,,,90,72,81,0,,,,,,,1,,,,,
10502,1944-10-14,9.652,,33.33333333,21.11111111,27.22222222,0,1,44,10,14,0.38,,,92,70,81,0,,,,,,,1,,,,,
10502,1944-10-15,T,,32.22222222,22.22222222,27.22222222,0,1,44,10,15,T,,,90,72,81,0,,,,,,,1,,,,,
10502,1944-10-16,T,,32.77777778,22.22222222,27.77777778,0,1,44,10,16,T,,,91,72,82,0,,,,,,,1,,,,,
10502,1944-10-17,0,,34.44444444,22.77777778,28.88888889,0,,44,10,17,0,,,94,73,84,0,,,,,,,,,,,,
10502,1944-10-18,10.668,,32.22222222,21.11111111,26.66666667,0,1,44,10,18,0.42,,,90,70,80,0,,,,,,,1,,,,,
10502,1944-10-19,T,,32.22222222,21.11111111,26.66666667,0,1,44,10,19,T,,,90,70,80,0,,,,,,,1,,,,,
10502,1944-10-20,0,,32.22222222,21.11111111,26.66666667,0,,44,10,20,0,,,90,70,80,0,,,,,,,,,,,,
10502,1944-10-21,0,,33.33333333,21.66666667,27.77777778,0,,44,10,21,0,,,92,71,82,0,,,,,,,,,,,,
10502,1944-10-22,6.858,,32.22222222,21.66666667,26.66666667,0,1,44,10,22,0.27,,,90,71,80,0,,,,,,,1,,,,,
10502,1944-10-23,0.254,,33.33333333,21.66666667,27.77777778,0,1,44,10,23,0.01,,,92,71,82,0,,,,,,,1,,,,,
10502,1944-10-24,0,,33.33333333,21.66666667,27.77777778,0,,44,10,24,0,,,92,71,82,0,,,,,,,,,,,,
10502,1944-10-25,0,,33.33333333,20.55555556,26.66666667,0,,44,10,25,0,,,92,69,80,0,,,,,,,,,,,,
10502,1944-10-26,0.254,,33.33333333,22.77777778,27.77777778,0,1,44,10,26,0.01,,,92,73,82,0,,,,,,,1,,,,,
10502,1944-10-27,0,,33.33333333,22.22222222,27.77777778,0,,44,10,27,0,,,92,72,82,0,,,,,,,,,,,,
10502,1944-10-28,0,,32.77777778,21.66666667,27.22222222,0,,44,10,28,0,,,91,71,81,0,,,,,,,,,,,,
10502,1944-10-29,0,,33.88888889,20.55555556,27.22222222,0,,44,10,29,0,,,93,69,81,0,,,,,,,,,,,,
10502,1944-10-30,0,,33.88888889,20.55555556,27.22222222,0,,44,10,30,0,,,93,69,81,0,,,,,,,,,,,,
10502,1944-10-31,0,,33.88888889,20.55555556,27.22222222,0,,44,10,31,0,,,93,69,81,0,,,,,,,,,,,,
10502,1944-11-1,8.382,,31.66666667,22.22222222,26.66666667,0,1,44,11,1,0.33,,,89,72,80,0,,,,,,,1,,,,,
10502,1944-11-2,0,,33.88888889,22.22222222,27.77777778,0,,44,11,2,0,,,93,72,82,0,,,,,,,,,,,,
10502,1944-11-3,0,,33.88888889,22.77777778,28.33333333,0,,44,11,3,0,,,93,73,83,0,,,,,,,,,,,,
10502,1944-11-4,0,,33.33333333,21.66666667,27.77777778,0,,44,11,4,0,,,92,71,82,0,,,,,,,,,,,,
10502,1944-11-5,0.508,,32.22222222,22.77777778,27.77777778,0,1,44,11,5,0.02,,,90,73,82,0,,,,,,,1,,,,,
10502,1944-11-6,T,,32.22222222,23.33333333,27.77777778,0,1,44,11,6,T,,,90,74,82,0,,,,,,,1,,,,,
10502,1944-11-7,0,,33.33333333,20.55555556,26.66666667,0,,44,11,7,0,,,92,69,80,0,,,,,,,,,,,,
10502,1944-11-8,27.432,,33.33333333,21.66666667,27.77777778,0,1,44,11,8,1.08,,,92,71,82,0,,,,,,,1,,,,,
10502,1944-11-9,0,,34.44444444,21.11111111,27.77777778,0,,44,11,9,0,,,94,70,82,0,,,,,,,,,,,,
10502,1944-11-10,T,,33.88888889,22.22222222,27.77777778,0,1,44,11,10,T,,,93,72,82,0,,,,,,,1,,,,,
10502,1944-11-11,39.878,,33.33333333,22.22222222,27.77777778,0,1,44,11,11,1.57,,,92,72,82,0,,,,,,,1,,,,,
10502,1944-11-12,0.762,,31.66666667,21.11111111,26.66666667,0,1,44,11,12,0.03,,,89,70,80,0,,,,,,,1,,,,,
10502,1944-11-13,4.318,,34.44444444,22.22222222,28.33333333,0,1,44,11,13,0.17,,,94,72,83,0,,,,,,,1,,,,,
10502,1944-11-14,0.508,,33.88888889,22.77777778,28.33333333,0,1,44,11,14,0.02,,,93,73,83,0,,,,,,,1,,,,,
10502,1944-11-15,0,,33.33333333,22.77777778,27.77777778,0,,44,11,15,0,,,92,73,82,0,,,,,,,,,,,,
10502,1944-11-16,0,,31.66666667,22.22222222,26.66666667,0,,44,11,16,0,,,89,72,80,0,,,,,,,,,,,,
10502,1944-11-17,18.034,,27.77777778,22.22222222,25,0,1,44,11,17,0.71,,,82,72,77,0,,,,,,,1,,,,,
10502,1944-11-18,1.016,,31.66666667,22.77777778,27.22222222,0,1,44,11,18,0.04,,,89,73,81,0,,,,,,,1,,,,,
10502,1944-11-19,25.908,,32.22222222,22.22222222,27.22222222,0,1,44,11,19,1.02,,,90,72,81,0,,,,,,,1,,,,,
10502,1944-11-20,0,,33.88888889,21.11111111,27.77777778,0,,44,11,20,0,,,93,70,82,0,,,,,,,,,,,,
10502,1944-11-21,0,,32.77777778,21.11111111,26.66666667,0,,44,11,21,0,,,91,70,80,0,,,,,,,,,,,,
10502,1944-11-22,18.288,,29.44444444,22.22222222,25.55555556,0,1,44,11,22,0.72,,,85,72,78,0,,,,,,,1,,,,,
10502,1944-11-23,7.874,,32.22222222,21.66666667,26.66666667,0,1,44,11,23,0.31,,,90,71,80,0,,,,,,,1,,,,,
10502,1944-11-24,19.05,,29.44444444,21.66666667,25.55555556,0,1,44,11,24,0.75,,,85,71,78,0,,,,,,,1,,,,,
10502,1944-11-25,1.524,,29.44444444,20.55555556,25,0,1,44,11,25,0.06,,,85,69,77,0,,,,,,,1,,,,,
10502,1944-11-26,18.542,,28.33333333,21.66666667,25,0,1,44,11,26,0.73,,,83,71,77,0,,,,,,,1,,,,,
10502,1944-11-27,10.16,,30.55555556,21.11111111,25.55555556,0,1,44,11,27,0.4,,,87,70,78,0,,,,,,,1,,,,,
10502,1944-11-28,3.048,,32.77777778,21.11111111,26.66666667,0,1,44,11,28,0.12,,,91,70,80,0,,,,,,,1,,,,,
10502,1944-11-29,7.874,,31.66666667,21.11111111,26.66666667,0,1,44,11,29,0.31,,,89,70,80,0,,,,,,,1,,,,,
10502,1944-11-30,4.826,,30.55555556,22.22222222,26.66666667,0,1,44,11,30,0.19,,,87,72,80,0,,,,,,,1,,,,,
10502,1944-12-1,29.972,,32.22222222,21.66666667,26.66666667,0,,44,12,1,1.18,,,90,71,80,0,,,,,,,,,,,,
10502,1944-12-2,0.254,,31.66666667,22.22222222,26.66666667,0,,44,12,2,0.01,,,89,72,80,0,,,,,,,,,,,,
10502,1944-12-3,0.508,,32.77777778,21.66666667,27.22222222,0,,44,12,3,0.02,,,91,71,81,0,,,,,,,,,,,,
10502,1944-12-4,2.032,,30,22.22222222,26.11111111,0,,44,12,4,0.08,,,86,72,79,0,,,,,,,,,,,,
10502,1944-12-5,0,,32.22222222,21.66666667,26.66666667,0,,44,12,5,0,,,90,71,80,0,,,,,,,,,,,,
10502,1944-12-6,0,,31.66666667,21.11111111,26.66666667,0,,44,12,6,0,,,89,70,80,0,,,,,,,,,,,,
10502,1944-12-7,0,,31.66666667,22.22222222,26.66666667,0,,44,12,7,0,,,89,72,80,0,,,,,,,,,,,,
10502,1944-12-8,0,,31.11111111,21.66666667,26.66666667,0,,44,12,8,0,,,88,71,80,0,,,,,,,,,,,,
10502,1944-12-9,5.334,,29.44444444,21.66666667,25.55555556,0,,44,12,9,0.21,,,85,71,78,0,,,,,,,,,,,,
10502,1944-12-10,6.35,,31.11111111,20.55555556,25.55555556,0,,44,12,10,0.25,,,88,69,78,0,,,,,,,,,,,,
10502,1944-12-11,19.05,,28.88888889,21.66666667,25.55555556,0,,44,12,11,0.75,,,84,71,78,0,,,,,,,,,,,,
10502,1944-12-12,12.7,,30.55555556,22.77777778,26.66666667,0,,44,12,12,0.5,,,87,73,80,0,,,,,,,,,,,,
10502,1944-12-13,8.128,,30,21.66666667,25.55555556,0,,44,12,13,0.32,,,86,71,78,0,,,,,,,,,,,,
10502,1944-12-14,53.848,,27.77777778,21.66666667,24.44444444,0,,44,12,14,2.12,,,82,71,76,0,,,,,,,,,,,,
10502,1944-12-15,9.652,,31.11111111,21.11111111,26.11111111,0,,44,12,15,0.38,,,88,70,79,0,,,,,,,,,,,,
10502,1944-12-16,0.762,,31.11111111,21.11111111,26.11111111,0,,44,12,16,0.03,,,88,70,79,0,,,,,,,,,,,,
10502,1944-12-17,5.08,,32.22222222,21.11111111,26.66666667,0,,44,12,17,0.2,,,90,70,80,0,,,,,,,,,,,,
10502,1944-12-18,7.112,,30.55555556,22.77777778,26.66666667,0,,44,12,18,0.28,,,87,73,80,0,,,,,,,,,,,,
10502,1944-12-19,6.096,,30,22.22222222,26.11111111,0,,44,12,19,0.24,,,86,72,79,0,,,,,,,,,,,,
10502,1944-12-20,66.294,,28.88888889,22.77777778,25.55555556,0,,44,12,20,2.61,,,84,73,78,0,,,,,,,,,,,,
10502,1944-12-21,16.256,,28.33333333,22.77777778,25.55555556,0,,44,12,21,0.64,,,83,73,78,0,,,,,,,,,,,,
10502,1944-12-22,5.588,,29.44444444,22.22222222,25.55555556,0,,44,12,22,0.22,,,85,72,78,0,,,,,,,,,,,,
10502,1944-12-23,14.732,,30,20.55555556,25.55555556,0,,44,12,23,0.58,,,86,69,78,0,,,,,,,,,,,,
10502,1944-12-24,0,,31.66666667,20.55555556,26.11111111,0,,44,12,24,0,,,89,69,79,0,,,,,,,,,,,,
10502,1944-12-25,24.892,,27.77777778,21.11111111,24.44444444,0,,44,12,25,0.98,,,82,70,76,0,,,,,,,,,,,,
10502,1944-12-26,33.274,,27.22222222,22.22222222,24.44444444,0,,44,12,26,1.31,,,81,72,76,0,,,,,,,,,,,,
10502,1944-12-27,8.89,,30,20.55555556,25.55555556,0,,44,12,27,0.35,,,86,69,78,0,,,,,,,,,,,,
10502,1944-12-28,0.254,,30,22.22222222,26.11111111,0,,44,12,28,0.01,,,86,72,79,0,,,,,,,,,,,,
10502,1944-12-29,0,,31.11111111,18.88888889,25,0,,44,12,29,0,,,88,66,77,0,,,,,,,,,,,,
10502,1944-12-30,T,,30.55555556,20,25.55555556,0,,44,12,30,T,,,87,68,78,0,,,,,,,,,,,,
10502,1944-12-31,2.794,,28.88888889,21.11111111,25,0,,44,12,31,0.11,,,84,70,77,0,,,,,,,,,,,,
10502,1945-1-1,0,,31.66666667,19.44444444,25.55555556,0,,45,1,1,0,,,89,67,78,0,,,,,,,,,,,,
10502,1945-1-2,0.254,,30.55555556,20.55555556,25.55555556,0,1,45,1,2,0.01,,,87,69,78,0,,,,,,,1,,,,,
10502,1945-1-3,0,,31.11111111,20,25.55555556,0,,45,1,3,0,,,88,68,78,0,,,,,,,,,,,,
10502,1945-1-4,2.032,,29.44444444,21.66666667,25.55555556,0,1,45,1,4,0.08,,,85,71,78,0,,,,,,,1,,,,,
10502,1945-1-5,0.254,,31.11111111,20.55555556,25.55555556,0,1,45,1,5,0.01,,,88,69,78,0,,,,,,,1,,,,,
10502,1945-1-6,7.366,,28.88888889,20,24.44444444,0,1,45,1,6,0.29,,,84,68,76,0,,,,,,,1,,,,,
10502,1945-1-7,0.254,,28.88888889,21.11111111,25,0,1,45,1,7,0.01,,,84,70,77,0,,,,,,,1,,,,,
10502,1945-1-8,12.7,,27.77777778,20.55555556,24.44444444,0,1,45,1,8,0.5,,,82,69,76,0,,,,,,,1,,,,,
10502,1945-1-9,T,,30.55555556,21.11111111,25.55555556,0,1,45,1,9,T,,,87,70,78,0,,,,,,,1,,,,,
10502,1945-1-10,0,,30.55555556,18.33333333,24.44444444,0,,45,1,10,0,,,87,65,76,0,,,,,,,,,,,,
10502,1945-1-11,0,,32.22222222,17.77777778,25,0,,45,1,11,0,,,90,64,77,0,,,,,,,,,,,,
10502,1945-1-12,0,,31.11111111,18.88888889,25,0,,45,1,12,0,,,88,66,77,0,,,,,,,,,,,,
10502,1945-1-13,T,,31.66666667,18.88888889,25.55555556,0,1,45,1,13,T,,,89,66,78,0,,,,,,,1,,,,,
10502,1945-1-14,0,,31.66666667,18.88888889,25.55555556,0,,45,1,14,0,,,89,66,78,0,,,,,,,,,,,,
10502,1945-1-15,0,,31.11111111,18.88888889,25,0,,45,1,15,0,,,88,66,77,0,,,,,,,,,,,,
10502,1945-1-16,5.588,,31.66666667,21.11111111,26.66666667,0,,45,1,16,0.22,,,89,70,80,0,,,,,,,,,,,,
10502,1945-1-17,16.256,,28.88888889,21.11111111,25,0,1,45,1,17,0.64,,,84,70,77,0,,,,,,,1,,,,,
10502,1945-1-18,5.08,,29.44444444,21.11111111,25.55555556,0,1,45,1,18,0.2,,,85,70,78,0,,,,,,,1,,,,,
10502,1945-1-19,20.32,,30,22.22222222,26.11111111,0,1,45,1,19,0.8,,,86,72,79,0,,,,,,,1,,,,,
10502,1945-1-20,0.254,,30.55555556,20.55555556,25.55555556,0,1,45,1,20,0.01,,,87,69,78,0,,,,,,,1,,,,,
10502,1945-1-21,13.208,,30,22.77777778,26.66666667,0,1,45,1,21,0.52,,,86,73,80,0,,,,,,,1,,,,,
10502,1945-1-22,17.018,,28.88888889,22.22222222,25.55555556,0,1,45,1,22,0.67,,,84,72,78,0,,,,,,,1,,,,,
10502,1945-1-23,33.274,,27.77777778,22.22222222,25,0,1,45,1,23,1.31,,,82,72,77,0,,,,,,,1,,,,,
10502,1945-1-24,19.812,,27.77777778,21.66666667,24.44444444,0,1,45,1,24,0.78,,,82,71,76,0,,,,,,,1,,,,,
10502,1945-1-25,20.32,,29.44444444,22.22222222,25.55555556,0,1,45,1,25,0.8,,,85,72,78,0,,,,,,,1,,,,,
10502,1945-1-26,T,,28.88888889,23.33333333,26.11111111,0,1,45,1,26,T,,,84,74,79,0,,,,,,,1,,,,,
10502,1945-1-27,T,,31.66666667,21.66666667,26.66666667,0,1,45,1,27,T,,,89,71,80,0,,,,,,,1,,,,,
10502,1945-1-28,0,,31.11111111,20,25.55555556,0,,45,1,28,0,,,88,68,78,0,,,,,,,,,,,,
10502,1945-1-29,0.762,,28.88888889,21.11111111,25,0,1,45,1,29,0.03,,,84,70,77,0,,,,,,,1,,,,,
10502,1945-1-30,0,,30.55555556,21.11111111,25.55555556,0,,45,1,30,0,,,87,70,78,0,,,,,,,,,,,,
10502,1945-1-31,4.064,,30.55555556,19.44444444,25,0,1,45,1,31,0.16,,,87,67,77,0,,,,,,,1,,,,,
10502,1945-2-1,0,,30.55555556,20,25.55555556,0,,45,2,1,0,,,87,68,78,0,,,,,,,,,,,,
10502,1945-2-2,0,,32.22222222,20,26.11111111,0,,45,2,2,0,,,90,68,79,0,,,,,,,,,,,,
10502,1945-2-3,0.254,,31.66666667,18.88888889,25.55555556,0,1,45,2,3,0.01,,,89,66,78,0,,,,,,,1,,,,,
10502,1945-2-4,9.398,,29.44444444,21.66666667,25.55555556,0,1,45,2,4,0.37,,,85,71,78,0,,,,,,,1,,,,,
10502,1945-2-5,1.27,,30,20.55555556,25.55555556,0,1,45,2,5,0.05,,,86,69,78,0,,,,,,,1,,,,,
10502,1945-2-6,0,,30,21.11111111,25.55555556,0,,45,2,6,0,,,86,70,78,0,,,,,,,,,,,,
10502,1945-2-7,0.254,,30,19.44444444,24.44444444,0,1,45,2,7,0.01,,,86,67,76,0,,,,,,,1,,,,,
10502,1945-2-8,T,,30.55555556,19.44444444,25,0,1,45,2,8,T,,,87,67,77,0,,,,,,,1,,,,,
10502,1945-2-9,6.858,,28.88888889,21.11111111,25,0,1,45,2,9,0.27,,,84,70,77,0,,,,,,,1,,,,,
10502,1945-2-10,12.446,,28.88888889,21.11111111,25,0,1,45,2,10,0.49,,,84,70,77,0,,,,,,,1,,,,,
10502,1945-2-11,20.32,,27.77777778,21.11111111,24.44444444,0,1,45,2,11,0.8,,,82,70,76,0,,,,,,,1,,,,,
10502,1945-2-12,7.112,,29.44444444,21.11111111,25.55555556,0,1,45,2,12,0.28,,,85,70,78,0,,,,,,,1,,,,,
10502,1945-2-13,13.97,,28.88888889,21.11111111,25,0,1,45,2,13,0.55,,,84,70,77,0,,,,,,,1,,,,,
10502,1945-2-14,0.762,,29.44444444,22.22222222,25.55555556,0,1,45,2,14,0.03,,,85,72,78,0,,,,,,,1,,,,,
10502,1945-2-15,0,,30.55555556,19.44444444,25,0,,45,2,15,0,,,87,67,77,0,,,,,,,,,,,,
10502,1945-2-16,24.638,,26.66666667,20.55555556,23.33333333,0,1,45,2,16,0.97,,,80,69,74,0,,,,,,,1,,,,,
10502,1945-2-17,66.548,,26.66666667,21.66666667,24.44444444,0,1,45,2,17,2.62,,,80,71,76,0,,,,,,,1,,,,,
10502,1945-2-18,21.082,,27.22222222,22.22222222,24.44444444,0,1,45,2,18,0.83,,,81,72,76,0,,,,,,,1,,,,,
10502,1945-2-19,42.418,,24.44444444,22.22222222,23.33333333,0,1,45,2,19,1.67,,,76,72,74,0,,,,,,,1,,,,,
10502,1945-2-20,38.862,,24.44444444,21.11111111,22.77777778,0,1,45,2,20,1.53,,,76,70,73,0,,,,,,,1,,,,,
10502,1945-2-21,11.938,,28.88888889,21.11111111,25,0,1,45,2,21,0.47,,,84,70,77,0,,,,,,,1,,,,,
10502,1945-2-22,0,,30,20,25,0,,45,2,22,0,,,86,68,77,0,,,,,,,,,,,,
10502,1945-2-23,T,,31.11111111,20,25.55555556,0,1,45,2,23,T,,,88,68,78,0,,,,,,,1,,,,,
10502,1945-2-24,6.096,,27.22222222,20.55555556,23.88888889,0,1,45,2,24,0.24,,,81,69,75,0,,,,,,,1,,,,,
10502,1945-2-25,0.762,,28.88888889,21.11111111,25,0,1,45,2,25,0.03,,,84,70,77,0,,,,,,,1,,,,,
10502,1945-2-26,2.032,,30,21.66666667,25.55555556,0,1,45,2,26,0.08,,,86,71,78,0,,,,,,,1,,,,,
10502,1945-2-27,0,,30.55555556,21.66666667,26.11111111,0,,45,2,27,0,,,87,71,79,0,,,,,,,,,,,,
10502,1945-2-28,60.198,,24.44444444,21.11111111,22.77777778,0,1,45,2,28,2.37,,,76,70,73,0,,,,,,,1,,,,,
10502,1945-3-1,6.35,,30,21.11111111,25.55555556,0,1,45,3,1,0.25,,,86,70,78,0,,,,,,,1,,,,,
10502,1945-3-2,8.89,,28.88888889,22.22222222,25.55555556,0,1,45,3,2,0.35,,,84,72,78,0,,,,,,,1,,,,,
10502,1945-3-3,1.778,,28.33333333,21.11111111,24.44444444,0,1,45,3,3,0.07,,,83,70,76,0,,,,,,,1,,,,,
10502,1945-3-4,0,,30.55555556,21.66666667,26.11111111,0,1,45,3,4,0,,,87,71,79,0,,,,,,,1,,,,,
10502,1945-3-5,0,,31.11111111,20,25.55555556,0,,45,3,5,0,,,88,68,78,0,,,,,,,,,,,,
10502,1945-3-6,T,,29.44444444,21.11111111,25.55555556,0,1,45,3,6,T,,,85,70,78,0,,,,,,,1,,,,,
10502,1945-3-7,0,,31.66666667,21.11111111,26.66666667,0,,45,3,7,0,,,89,70,80,0,,,,,,,,,,,,
10502,1945-3-8,0.508,,29.44444444,22.22222222,25.55555556,0,1,45,3,8,0.02,,,85,72,78,0,,,,,,,1,,,,,
10502,1945-3-9,15.494,,29.44444444,22.22222222,25.55555556,0,1,45,3,9,0.61,,,85,72,78,0,,,,,,,1,,,,,
10502,1945-3-10,1.27,,30,23.33333333,26.66666667,0,1,45,3,10,0.05,,,86,74,80,0,,,,,,,1,,,,,
10502,1945-3-11,0.762,,30,22.22222222,26.11111111,0,1,45,3,11,0.03,,,86,72,79,0,,,,,,,1,,,,,
10502,1945-3-12,0,,30,21.11111111,25.55555556,0,,45,3,12,0,,,86,70,78,0,,,,,,,,,,,,
10502,1945-3-13,T,,30,20,25,0,1,45,3,13,T,,,86,68,77,0,,,,,,,1,,,,,
10502,1945-3-14,0,,30,19.44444444,24.44444444,0,,45,3,14,0,,,86,67,76,0,,,,,,,,,,,,
10502,1945-3-15,T,,30,21.11111111,25.55555556,0,1,45,3,15,T,,,86,70,78,0,,,,,,,1,,,,,
10502,1945-3-16,T,,30,20,25,0,1,45,3,16,T,,,86,68,77,0,,,,,,,1,,,,,
10502,1945-3-17,0,,31.66666667,18.88888889,25.55555556,0,,45,3,17,0,,,89,66,78,0,,,,,,,,,,,,
10502,1945-3-18,3.302,,30.55555556,20,25.55555556,0,1,45,3,18,0.13,,,87,68,78,0,,,,,,,1,,,,,
10502,1945-3-19,0.508,,29.44444444,21.66666667,25.55555556,0,1,45,3,19,0.02,,,85,71,78,0,,,,,,,1,,,,,
10502,1945-3-20,0,,30,21.11111111,25.55555556,0,,45,3,20,0,,,86,70,78,0,,,,,,,,,,,,
10502,1945-3-21,T,,30.55555556,21.11111111,25.55555556,0,,45,3,21,T,,,87,70,78,0,,,,,,,,,,,,
10502,1945-3-22,8.89,,27.77777778,20.55555556,24.44444444,0,1,45,3,22,0.35,,,82,69,76,0,,,,,,,1,,,,,
10502,1945-3-23,1.27,,30,20.55555556,25.55555556,0,,45,3,23,0.05,,,86,69,78,0,,,,,,,,,,,,
